gene_id	gene_name	cancer_gene	self_rbp	shRNA_KD	uorftx_number	alltx_number	eps	uorftx_tpm_control	uorftx_tpm_smg6	uorftx_tpm_upf1	gene_tpm_control	gene_tpm_smg6	gene_tpm_upf1	frac_control	frac_smg6	frac_upf1
ENSG00000085719.7	CPNE3	FALSE	FALSE	FALSE	1	2	0.1	29.1876	18.125126	12.173782	237.891866	154.330232	127.894919	0.12269271955687631	0.11744378120289485	0.09518581422300286
ENSG00000155100.6	OTUD6B	FALSE	FALSE	FALSE	1	2	0.1	20.955887	31.598014000000003	40.668476	21.456387	33.277446000000005	44.174371	0.9766736123840422	0.9495324250544949	0.9206350895183091
ENSG00000169439.7	SDC2	FALSE	FALSE	FALSE	1	1	0.1	6.8841719999999995	5.4029799999999994	5.92463	6.8841719999999995	5.4029799999999994	5.92463	1	1	1
ENSG00000147669.6	POLR2K	FALSE	FALSE	FALSE	1	1	0.1	276.24412900000004	269.575668	231.80572999999998	276.24412900000004	269.575668	231.80572999999998	1	1	1
ENSG00000181135.11	ZNF707	FALSE	FALSE	FALSE	3	5	0.1	0.485144	0.937071	0.604768	6.993092999999999	6.616574	7.186728	0.069374738760088	0.14162480461942994	0.08415067329666574
ENSG00000197858.6	GPAA1	FALSE	FALSE	FALSE	1	2	0.1	1.3510630000000001	4.501544999999999	5.164427	4.880624	4.601544999999999	5.2644269999999995	0.2768217752484109	0.9782681686259724	0.9810045803655365
ENSG00000185803.4	SLC52A2	FALSE	FALSE	FALSE	4	4	0.1	1.3086820000000001	2.19793	2.486514	1.3086820000000001	2.19793	2.486514	1	1	1
ENSG00000164733.16	CTSB	FALSE	FALSE	FALSE	1	5	0.1	0.838477	1.80072	1.8374840000000001	36.476587	50.47514	63.936785	0.02298671747990019	0.03567538396129263	0.02873907407136596
ENSG00000104763.13	ASAH1	FALSE	FALSE	FALSE	1	3	0.1	24.126103	22.172132	19.563629000000002	28.292729	26.581847	23.534812000000002	0.8527315622328266	0.8341080286858924	0.8312634492257682
ENSG00000168476.7	REEP4	FALSE	FALSE	FALSE	2	2	0.1	5.142220999999999	6.1585339999999995	7.315051	5.142220999999999	6.1585339999999995	7.315051	1	1	1
ENSG00000120889.8	TNFRSF10B	FALSE	FALSE	FALSE	3	3	0.1	13.495352999999998	24.293542000000002	32.944066	13.495352999999998	24.293542000000002	32.944066	1	1	1
ENSG00000173530.5	TNFRSF10D	FALSE	FALSE	FALSE	1	1	0.1	1.038275	3.340751	1.883868	1.038275	3.340751	1.883868	1	1	1
ENSG00000147419.12	CCDC25	FALSE	FALSE	FALSE	2	2	0.1	125.92656399999998	247.059514	279.85791500000005	125.92656399999998	247.059514	279.85791500000005	1	1	1
ENSG00000168078.5	PBK	FALSE	FALSE	FALSE	1	1	0.1	17.845536000000003	16.642641	17.490446000000002	17.845536000000003	16.642641	17.490446000000002	1	1	1
ENSG00000133872.9	TMEM66	FALSE	FALSE	FALSE	2	3	0.1	88.595316	76.980587	85.90171899999999	95.91855799999999	83.348638	93.82343599999999	0.9236514585634201	0.9235974197922707	0.9155678225214433
ENSG00000175324.5	LSM1	FALSE	FALSE	FALSE	1	1	0.1	22.112047	24.469108000000002	28.642393000000002	22.112047	24.469108000000002	28.642393000000002	1	1	1
ENSG00000083168.5	KAT6A	TRUE	FALSE	FALSE	3	3	0.1	3.831981	2.971	2.8874	3.831981	2.971	2.8874	1	1	1
ENSG00000104368.13	PLAT	FALSE	FALSE	FALSE	1	1	0.1	1.9368930000000002	1.2221330000000001	1.381717	1.9368930000000002	1.2221330000000001	1.381717	1	1	1
ENSG00000023287.8	RB1CC1	FALSE	FALSE	FALSE	2	2	0.1	4.794486	4.2744	4.746526	4.794486	4.2744	4.746526	1	1	1
ENSG00000047249.12	ATP6V1H	FALSE	FALSE	FALSE	2	3	0.1	16.02939	15.768025000000002	16.98133	17.024509000000002	15.868025000000001	18.276504	0.9415478590307654	0.9936980184994667	0.9291344777972855
ENSG00000008988.5	RPS20	FALSE	FALSE	FALSE	1	2	0.1	183.138307	200.530967	200.363081	3074.5386710000002	3512.039319	3046.082618	0.05956610945486461	0.057098155454904806	0.06577729698334794
ENSG00000104442.5	ARMC1	FALSE	FALSE	FALSE	2	2	0.1	29.691486	35.962767	43.141218	29.691486	35.962767	43.141218	1	1	1
ENSG00000175073.7	VCPIP1	FALSE	FALSE	FALSE	1	1	0.1	3.488913	3.5274650000000003	3.259458	3.488913	3.5274650000000003	3.259458	1	1	1
ENSG00000067167.3	TRAM1	FALSE	FALSE	FALSE	2	2	0.1	22.541266	20.459234000000002	31.902423	22.541266	20.459234000000002	31.902423	1	1	1
ENSG00000040341.13	STAU2	FALSE	FALSE	FALSE	2	3	0.1	8.963163	16.5285	8.915616	9.063163	16.790394	9.015616	0.9889663244498638	0.9844021528023703	0.9889081345079471
ENSG00000164683.12	HEY1	TRUE	FALSE	FALSE	2	2	0.1	3.620298	6.847384999999999	2.640944	3.620298	6.847384999999999	2.640944	1	1	1
ENSG00000176731.7	C8orf59	FALSE	FALSE	FALSE	3	6	0.1	137.29288699999998	156.47447499999998	115.006838	266.306561	291.124623	286.112848	0.5155445156306155	0.5374827913474017	0.4019632071887943
ENSG00000205133.7	TRIQK	FALSE	FALSE	FALSE	4	7	0.1	12.556579	12.693698999999999	11.831803	21.635817	19.874361999999998	16.029798	0.5803607508789708	0.638697181826516	0.7381130442192722
ENSG00000186106.7	ANKRD46	FALSE	FALSE	FALSE	3	3	0.1	23.565140000000003	18.956424000000002	15.083184	23.565140000000003	18.956424000000002	15.083184	1	1	1
ENSG00000070756.9	PABPC1	TRUE	FALSE	TRUE	1	1	0.1	78.27814099999999	72.977463	67.796437	78.27814099999999	72.977463	67.796437	1	1	1
ENSG00000164924.13	YWHAZ	FALSE	FALSE	FALSE	1	5	0.1	597.5310390000001	574.365117	576.934446	646.103232	609.54561	619.871116	0.9248228601958147	0.9422840679633474	0.9307329073871543
ENSG00000155096.9	AZIN1	FALSE	FALSE	FALSE	2	2	0.1	22.725222000000002	31.475145	31.537911	22.725222000000002	31.475145	31.537911	1	1	1
ENSG00000164754.8	RAD21	TRUE	FALSE	FALSE	1	1	0.1	50.649825	39.216327	38.890083000000004	50.649825	39.216327	38.890083000000004	1	1	1
ENSG00000165156.10	ZHX1	FALSE	FALSE	FALSE	2	3	0.1	13.710988	10.971399	13.434539999999998	14.180069999999999	13.1194	14.405835999999999	0.9669196273361134	0.8362729240666493	0.9325762142509466
ENSG00000164983.6	TMEM65	FALSE	FALSE	FALSE	1	1	0.1	2.987902	4.429666999999999	3.737337	2.987902	4.429666999999999	3.737337	1	1	1
ENSG00000164961.11	KIAA0196	FALSE	FALSE	FALSE	1	1	0.1	4.408656	3.717056	4.141706999999999	4.408656	3.717056	4.141706999999999	1	1	1
ENSG00000153317.10	ASAP1	FALSE	FALSE	FALSE	1	2	0.1	0.7324149999999999	0.1	2.413689	0.8324149999999999	34.233443	70.502158	0.8798676141107501	0.0029211201455839543	0.03423567545265778
ENSG00000104529.13	EEF1D	FALSE	FALSE	FALSE	4	7	0.1	45.649946	48.008668	56.976355	263.241489	219.34620099999998	232.483747	0.17341470819594096	0.21887166397743996	0.2450767235784444
ENSG00000179526.12	SHARPIN	FALSE	FALSE	FALSE	1	1	0.1	0.991918	2.396636	2.3336740000000002	0.991918	2.396636	2.3336740000000002	1	1	1
ENSG00000187954.8	CYHR1	FALSE	FALSE	FALSE	2	2	0.1	3.635368	1.140147	3.597424	3.635368	1.140147	3.597424	1	1	1
ENSG00000170619.8	COMMD5	FALSE	FALSE	FALSE	1	1	0.1	5.727169999999999	4.881309	5.465775	5.727169999999999	4.881309	5.465775	1	1	1
ENSG00000196150.9	ZNF250	FALSE	FALSE	FALSE	1	2	0.1	0.1	7.139558999999999	0.1	6.448714999999999	7.239558999999999	11.657672	0.015506965341157117	0.9861870039321456	0.008578041996721129
ENSG00000165006.9	UBAP1	FALSE	FALSE	FALSE	3	3	0.1	80.714998	118.82287099999999	112.799965	80.714998	118.82287099999999	112.799965	1	1	1
ENSG00000137103.12	TMEM8B	FALSE	FALSE	FALSE	1	3	0.1	0.13930700000000001	0.1	0.139625	1.4633280000000002	1.34636	1.294351	0.09519875243281069	0.07427433970112006	0.10787259406451573
ENSG00000165304.3	MELK	FALSE	FALSE	FALSE	2	4	0.1	44.05016500000001	28.851731000000004	35.345024	49.937583000000004	109.377522	109.49972299999999	0.8821044662894478	0.263781172515501	0.32278642385241474
ENSG00000106829.14	TLE4	FALSE	FALSE	FALSE	2	3	0.1	7.27801	6.886153	5.715863	15.279458	15.154823	13.127896	0.47632645084662034	0.45438689716138553	0.43539825422139233
ENSG00000196730.8	DAPK1	FALSE	FALSE	FALSE	1	2	0.1	0.483344	0.711388	0.1	8.82452	6.395881	6.889505999999999	0.05477283750277635	0.111225959332264	0.014514828784531144
ENSG00000135047.10	CTSL	FALSE	FALSE	FALSE	3	3	0.1	14.873278999999998	25.286058	19.354889	14.873278999999998	25.286058	19.354889	1	1	1
ENSG00000136874.6	STX17	FALSE	FALSE	FALSE	3	3	0.1	7.285374	7.944509	8.388603999999999	7.285374	7.944509	8.388603999999999	1	1	1
ENSG00000119509.8	INVS	FALSE	FALSE	FALSE	3	3	0.1	4.639678	11.190157	9.59005	4.639678	11.190157	9.59005	1	1	1
ENSG00000136824.14	SMC2	FALSE	FALSE	FALSE	2	3	0.1	19.096019	8.578762	9.27111	19.624567	9.036992999999999	9.917905000000001	0.9730670235934378	0.9492938635672287	0.934785118429749
ENSG00000148143.8	ZNF462	FALSE	FALSE	FALSE	1	2	0.1	1.0329380000000001	0.614726	1.071943	5.980503000000001	3.951257	3.988725	0.17271757910664037	0.1555773264052427	0.2687432700925735
ENSG00000119318.8	RAD23B	FALSE	FALSE	FALSE	1	2	0.1	70.15816199999999	47.072896	43.359692	125.436979	102.296458	96.68209300000001	0.5593100420570556	0.4601615434231359	0.44847696873918524
ENSG00000119471.10	HSDL2	FALSE	FALSE	FALSE	1	2	0.1	36.854285000000004	22.864815	37.141278	82.10252	76.121685	78.28425200000001	0.44888128890562684	0.3003718979683647	0.4744412452200475
ENSG00000119401.10	TRIM32	FALSE	FALSE	FALSE	2	2	0.1	4.762406	4.496757	3.947004	4.762406	4.496757	3.947004	1	1	1
ENSG00000148180.12	GSN	FALSE	FALSE	FALSE	4	7	0.1	2.244594	1.740669	2.7056050000000003	3.243182	3.50008	6.3903810000000005	0.6920962190836037	0.49732263262554	0.4233871188587973
ENSG00000011454.12	RABGAP1	FALSE	FALSE	FALSE	1	2	0.1	11.723822	11.093252999999999	12.49922	17.272668	19.000470999999997	22.217188	0.6787499186576156	0.5838409479428168	0.5625923496708944
ENSG00000169155.5	ZBTB43	FALSE	FALSE	FALSE	1	3	0.1	0.295546	0.208308	0.47650099999999995	11.718005	11.302209999999999	14.767862	0.02522152874998773	0.01843073168875822	0.03226607886774673
ENSG00000167113.6	COQ4	FALSE	FALSE	FALSE	1	1	0.1	11.014917	6.4259699999999995	8.944125999999999	11.014917	6.4259699999999995	8.944125999999999	1	1	1
ENSG00000119392.10	GLE1	FALSE	FALSE	FALSE	1	3	0.1	20.515368000000002	17.017918	21.260017	32.620476000000004	22.545996000000002	25.849505	0.6289107491871057	0.7548088804770479	0.822453544081405
ENSG00000136802.7	LRRC8A	FALSE	FALSE	FALSE	2	3	0.1	1.259449	3.513131	0.883979	3.149916	3.613131	3.6168470000000004	0.3998357416515234	0.972323173447074	0.2444059701723628
ENSG00000148335.10	NTMT1	FALSE	FALSE	FALSE	3	3	0.1	43.335390000000004	49.702792	71.923904	43.335390000000004	49.702792	71.923904	1	1	1
ENSG00000148308.13	GTF3C5	FALSE	FALSE	FALSE	1	3	0.1	17.150604	20.355808	24.455596	73.179978	90.715388	155.11210499999999	0.23436197261496855	0.2243920072303499	0.1576640069451704
ENSG00000196363.5	WDR5	FALSE	FALSE	FALSE	1	2	0.1	23.459886	14.730022	27.290691000000002	26.620975	21.885212	27.390691000000004	0.8812557015661523	0.6730582276287751	0.9963491245985725
ENSG00000172785.14	CBWD1	FALSE	FALSE	FALSE	3	5	0.1	22.144853	94.58860299999999	123.263109	670.473053	556.343162	553.979326	0.03302869951434126	0.17001845166922352	0.22250489001100376
ENSG00000147874.6	HAUS6	FALSE	FALSE	FALSE	1	1	0.1	7.058605	10.291269999999999	9.860662	7.058605	10.291269999999999	9.860662	1	1	1
ENSG00000171843.11	MLLT3	TRUE	FALSE	FALSE	2	4	0.1	17.426179	16.488770000000002	16.109397	54.166371	61.951461	67.083402	0.3217158299196378	0.26615627353808496	0.2401398336953752
ENSG00000198642.5	KLHL9	FALSE	FALSE	FALSE	1	2	0.1	9.101576999999999	4.661701	5.6092699999999995	25.323842	13.198037	14.176652999999998	0.35940743114729584	0.353211693526848	0.3956695561357113
ENSG00000147889.12	CDKN2A	TRUE	FALSE	FALSE	2	8	0.1	4.927385999999999	1.306993	1.728498	151.53778300000002	133.257858	160.437343	0.0325158907729302	0.00980799946521728	0.010773663834609877
ENSG00000122692.7	SMU1	FALSE	FALSE	FALSE	1	1	0.1	80.013092	46.023506000000005	43.285297	80.013092	46.023506000000005	43.285297	1	1	1
ENSG00000165271.12	NOL6	FALSE	FALSE	FALSE	1	1	0.1	21.151368	33.363281	51.089175000000004	21.151368	33.363281	51.089175000000004	1	1	1
ENSG00000164970.10	FAM219A	FALSE	FALSE	FALSE	2	2	0.1	9.224012	11.337768	11.632109	9.224012	11.337768	11.632109	1	1	1
ENSG00000165280.11	VCP	FALSE	FALSE	FALSE	1	1	0.1	3.854302	2.556643	3.195446	3.854302	2.556643	3.195446	1	1	1
ENSG00000119138.3	KLF9	FALSE	FALSE	FALSE	1	1	0.1	1.3826	1.2364320000000002	0.724213	1.3826	1.2364320000000002	0.724213	1	1	1
ENSG00000107372.8	ZFAND5	FALSE	FALSE	FALSE	2	3	0.1	12.28435	12.253494	14.627085	23.784004999999997	28.943521	33.012107	0.5164962755431645	0.4233587890015178	0.4430824424505833
ENSG00000196781.9	TLE1	FALSE	FALSE	FALSE	2	3	0.1	5.903249000000001	5.890726000000001	4.889884	21.452040999999998	18.693426	18.733083	0.27518355945711653	0.3151228672582544	0.26102932443100796
ENSG00000135018.9	UBQLN1	FALSE	FALSE	FALSE	1	2	0.1	1.1336350000000002	1.4835260000000001	2.8883490000000003	18.118689000000003	21.001394	26.328729000000003	0.06256716476561852	0.07063940612704091	0.10970332065782591
ENSG00000165118.10	C9orf64	FALSE	FALSE	FALSE	1	2	0.1	15.511314	14.854254	14.719358	27.498064	25.981375	26.695025	0.5640874935777297	0.571727015987414	0.5513895566683304
ENSG00000165119.14	HNRNPK	FALSE	FALSE	TRUE	5	5	0.1	4527.918429	3277.518624	3647.107532	4527.918429	3277.518624	3647.107532	1	1	1
ENSG00000135070.9	ISCA1	FALSE	FALSE	FALSE	1	3	0.1	120.72985999999999	122.809367	164.51309799999999	155.53708	163.238035	205.28252999999998	0.7762127204651135	0.7523330392944266	0.8013984336611596
ENSG00000196305.13	IARS	FALSE	FALSE	FALSE	3	5	0.1	53.132793	79.34638100000001	85.350128	116.977838	152.26495500000001	148.128462	0.45421247228043315	0.521107309295169	0.576189928982048
ENSG00000198000.7	NOL8	FALSE	FALSE	FALSE	3	3	0.1	5.865089	11.293927	15.183539999999999	5.865089	11.293927	15.183539999999999	1	1	1
ENSG00000165244.6	ZNF367	FALSE	FALSE	FALSE	1	1	0.1	3.077029	2.059844	2.600145	3.077029	2.059844	2.600145	1	1	1
ENSG00000136925.10	TSTD2	FALSE	FALSE	FALSE	1	2	0.1	4.571854	6.352119	9.18376	4.671854	6.859162	9.28376	0.9785952215116313	0.9260779961167267	0.9892285022447802
ENSG00000198121.9	LPAR1	FALSE	FALSE	FALSE	2	2	0.1	1.049997	2.4089500000000004	2.016096	1.049997	2.4089500000000004	2.016096	1	1	1
ENSG00000119314.11	PTBP3	FALSE	FALSE	FALSE	2	2	0.1	38.466019	43.839777	48.537292	38.466019	43.839777	48.537292	1	1	1
ENSG00000148153.9	INIP	FALSE	FALSE	FALSE	2	4	0.1	1.8317240000000001	1.903963	1.312669	4.248998	4.793926	3.8068120000000003	0.43109551946129415	0.3971615331567488	0.3448210733810863
ENSG00000148219.12	ASTN2	FALSE	FALSE	FALSE	1	3	0.1	0.200582	0.1	0.1	0.400582	0.43942800000000004	1.355882	0.500726443025398	0.22756856640905904	0.07375273069485398
ENSG00000119446.9	RBM18	FALSE	FALSE	FALSE	1	1	0.1	19.888724	16.773960000000002	34.832929	19.888724	16.773960000000002	34.832929	1	1	1
ENSG00000056586.11	RC3H2	FALSE	FALSE	FALSE	2	5	0.1	3.000107	4.031855	4.252418	10.693571	11.118873	7.248495	0.28055239919387076	0.3626136389902106	0.5866621967732611
ENSG00000165209.14	STRBP	FALSE	FALSE	FALSE	3	3	0.1	43.947905	36.722893	46.548262	43.947905	36.722893	46.548262	1	1	1
ENSG00000044574.7	HSPA5	FALSE	FALSE	FALSE	1	1	0.1	19.313703	17.724175000000002	12.957543	19.313703	17.724175000000002	12.957543	1	1	1
ENSG00000119487.12	MAPKAP1	FALSE	FALSE	FALSE	4	6	0.1	20.085289	22.013105	22.207631	65.67419	70.681026	78.479227	0.3058323064205284	0.3114429182168352	0.28297463990056887
ENSG00000160445.6	ZER1	FALSE	FALSE	FALSE	1	1	0.1	3.4626770000000002	2.917635	3.006491	3.4626770000000002	2.917635	3.006491	1	1	1
ENSG00000095321.12	CRAT	FALSE	FALSE	FALSE	1	1	0.1	2.2678000000000003	0.805322	1.891686	2.2678000000000003	0.805322	1.891686	1	1	1
ENSG00000148297.11	MED22	FALSE	FALSE	FALSE	1	3	0.1	1.939114	2.43234	3.542631	15.690204	18.94366	18.426786	0.12358755819873343	0.12839863046528494	0.1922544170209607
ENSG00000238227.3	C9orf69	FALSE	FALSE	FALSE	1	1	0.1	2.352197	2.8016170000000002	3.5360780000000003	2.352197	2.8016170000000002	3.5360780000000003	1	1	1
ENSG00000186193.7	SAPCD2	FALSE	FALSE	FALSE	1	1	0.1	2.2631140000000003	1.80058	1.6398240000000002	2.2631140000000003	1.80058	1.6398240000000002	1	1	1
ENSG00000107937.14	GTPBP4	FALSE	FALSE	FALSE	1	3	0.1	175.462276	183.347004	195.801347	178.86534600000002	195.309269	199.82049999999998	0.9809741234056595	0.9387521899946285	0.9798861828491071
ENSG00000108021.15	FAM208B	FALSE	FALSE	FALSE	1	1	0.1	3.9300420000000003	4.6390649999999996	6.140759999999999	3.9300420000000003	4.6390649999999996	6.140759999999999	1	1	1
ENSG00000065328.12	MCM10	FALSE	FALSE	FALSE	2	2	0.1	34.084136	45.57948400000001	38.744266	34.084136	45.57948400000001	38.744266	1	1	1
ENSG00000136738.10	STAM	FALSE	FALSE	FALSE	1	2	0.1	27.471078000000002	20.8103	26.937223000000003	44.382469	31.167146000000002	41.991709	0.6189623655231979	0.6676998914177127	0.6414890853811166
ENSG00000185875.8	THNSL1	FALSE	FALSE	FALSE	2	2	0.1	10.807345	10.169946	7.721990999999999	10.807345	10.169946	7.721990999999999	1	1	1
ENSG00000095739.7	BAMBI	FALSE	FALSE	FALSE	1	1	0.1	0.853187	0.625455	0.736569	0.853187	0.625455	0.736569	1	1	1
ENSG00000095794.15	CREM	FALSE	FALSE	FALSE	1	6	0.1	13.708942	13.677956	17.131749000000003	73.220978	92.400204	117.093486	0.1872269720297918	0.14802950002145016	0.14630830104417597
ENSG00000075407.13	ZNF37A	FALSE	FALSE	FALSE	1	2	0.1	1.7671890000000001	4.9795359999999995	5.979724999999999	5.169046	7.966991	9.386550999999999	0.3418791397871097	0.6250209144205132	0.6370524168035735
ENSG00000198298.8	ZNF485	FALSE	FALSE	FALSE	2	2	0.1	6.8415159999999995	10.578422	10.492173000000001	6.8415159999999995	10.578422	10.492173000000001	1	1	1
ENSG00000138293.15	NCOA4	TRUE	FALSE	FALSE	3	6	0.1	99.947051	97.14928299999998	121.877079	191.282889	247.58824199999998	269.764259	0.5225091043036264	0.392382458129817	0.45179105435164413
ENSG00000122873.7	CISD1	FALSE	FALSE	FALSE	1	1	0.1	21.149084000000002	23.161502000000002	19.234621	21.149084000000002	23.161502000000002	19.234621	1	1	1
ENSG00000170312.11	CDK1	FALSE	FALSE	FALSE	2	2	0.1	1472.332053	1230.9265229999999	1416.8710959999999	1472.332053	1230.9265229999999	1416.8710959999999	1	1	1
ENSG00000096746.13	HNRNPH3	FALSE	FALSE	FALSE	2	2	0.1	290.451778	434.926787	622.182278	290.451778	434.926787	622.182278	1	1	1
ENSG00000060339.9	CCAR1	FALSE	FALSE	TRUE	1	1	0.1	32.271701	50.069372	64.294298	32.271701	50.069372	64.294298	1	1	1
ENSG00000171224.7	C10orf35	FALSE	FALSE	FALSE	1	1	0.1	2.181514	12.055128	18.871846	2.181514	12.055128	18.871846	1	1	1
ENSG00000107736.15	CDH23	FALSE	FALSE	FALSE	1	2	0.1	0.592968	0.34407699999999997	0.561549	0.692968	0.581263	0.6615489999999999	0.8556931921820344	0.591947190858527	0.8488396173223752
ENSG00000168209.4	DDIT4	FALSE	FALSE	FALSE	1	1	0.1	37.60267	49.770171000000005	50.544613	37.60267	49.770171000000005	50.544613	1	1	1
ENSG00000099194.5	SCD	FALSE	FALSE	FALSE	1	1	0.1	7.5941659999999995	8.084883	6.823255	7.5941659999999995	8.084883	6.823255	1	1	1
ENSG00000166197.12	NOLC1	FALSE	TRUE	FALSE	1	2	0.1	234.651111	235.325659	268.18764100000004	242.571765	236.825939	272.368285	0.9673471724955293	0.9936650520363819	0.9846507679849731
ENSG00000107862.4	GBF1	FALSE	FALSE	FALSE	1	1	0.1	4.958723999999999	10.211425	7.168011	4.958723999999999	10.211425	7.168011	1	1	1
ENSG00000107872.8	FBXL15	FALSE	FALSE	FALSE	2	2	0.1	0.513845	0.40015900000000004	0.57611	0.513845	0.40015900000000004	0.57611	1	1	1
ENSG00000150593.11	PDCD4	FALSE	FALSE	FALSE	2	2	0.1	55.531132	57.750817	54.476533	55.531132	57.750817	54.476533	1	1	1
ENSG00000108061.7	SHOC2	FALSE	FALSE	FALSE	1	1	0.1	24.000887000000002	24.610283000000003	26.457368000000002	24.000887000000002	24.610283000000003	26.457368000000002	1	1	1
ENSG00000151532.9	VTI1A	TRUE	FALSE	FALSE	1	1	0.1	9.455573	12.12486	13.627982	9.455573	12.12486	13.627982	1	1	1
ENSG00000148737.11	TCF7L2	TRUE	FALSE	FALSE	1	7	0.1	2.298989	1.766421	1.963659	100.15660700000001	86.064534	88.247124	0.022953942519238896	0.02052437767222443	0.0222518186541694
ENSG00000107679.10	PLEKHA1	FALSE	FALSE	FALSE	1	4	0.1	3.8370480000000002	4.707884999999999	7.43527	52.369778000000004	48.420750000000005	52.112773	0.07326836481911381	0.0972286674617803	0.14267653728578214
ENSG00000067082.10	KLF6	TRUE	FALSE	FALSE	2	2	0.1	10.143528	14.731705999999999	16.377302	10.143528	14.731705999999999	16.377302	1	1	1
ENSG00000057608.12	GDI2	FALSE	FALSE	FALSE	3	3	0.1	249.471789	307.434418	376.174235	249.471789	307.434418	376.174235	1	1	1
ENSG00000165609.8	NUDT5	FALSE	FALSE	FALSE	2	3	0.1	55.767094	73.594934	74.334113	311.323132	388.806345	400.61989600000004	0.17912929772272754	0.1892842926727443	0.18554773175818506
ENSG00000148484.13	RSU1	FALSE	FALSE	FALSE	3	3	0.1	10.233685	6.537602000000001	8.714682	10.233685	6.537602000000001	8.714682	1	1	1
ENSG00000107863.12	ARHGAP21	FALSE	FALSE	FALSE	1	2	0.1	4.428794	4.405322	4.939175	12.03836	12.956541999999999	14.097646999999998	0.3678901445047332	0.34000754213585693	0.3503545662620152
ENSG00000107890.12	ANKRD26	FALSE	FALSE	FALSE	1	2	0.1	4.746383	6.901936999999999	4.896490999999999	4.846382999999999	7.001936999999999	6.433024999999999	0.9793660550559047	0.9857182376819443	0.7611490706160787
ENSG00000136758.14	YME1L1	FALSE	FALSE	FALSE	2	2	0.1	144.323858	184.20816	177.964446	144.323858	184.20816	177.964446	1	1	1
ENSG00000165322.13	ARHGAP12	FALSE	FALSE	FALSE	1	2	0.1	3.8564860000000003	2.489469	2.994633	7.957395	7.752053	6.237925000000001	0.4846417703281036	0.3211367362942436	0.4800687728691832
ENSG00000170759.10	KIF5B	TRUE	FALSE	FALSE	1	1	0.1	12.745882	10.255899	13.473894999999999	12.745882	10.255899	13.473894999999999	1	1	1
ENSG00000108094.10	CUL2	FALSE	FALSE	FALSE	1	2	0.1	26.128503000000002	27.667661000000003	34.661014	27.956564000000004	30.851089	37.094227000000004	0.9346106696087545	0.8968131076345474	0.9344045368569076
ENSG00000256892.1	MTRNR2L7	FALSE	FALSE	FALSE	1	1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	1	1	1
ENSG00000198105.7	ZNF248	FALSE	FALSE	FALSE	2	3	0.1	2.284649	5.015515	4.538635	4.446832000000001	8.301012	7.790244	0.5137700277410974	0.6042052463000896	0.5826049864420164
ENSG00000169813.12	HNRNPF	FALSE	FALSE	TRUE	5	5	0.1	273.75953699999997	256.927821	245.64598999999998	273.75953699999997	256.927821	245.64598999999998	1	1	1
ENSG00000138297.9	TIMM23	FALSE	FALSE	FALSE	3	3	0.1	176.29583599999998	276.597961	384.511353	176.29583599999998	276.597961	384.511353	1	1	1
ENSG00000198964.9	SGMS1	FALSE	FALSE	FALSE	1	1	0.1	2.952132	3.905126	4.492264	2.952132	3.905126	4.492264	1	1	1
ENSG00000171988.13	JMJD1C	FALSE	FALSE	FALSE	2	4	0.1	0.795767	1.6280420000000002	1.8355850000000002	2.5346680000000004	3.82669	6.468295	0.31395314889366177	0.4254439215091894	0.2837818930645557
ENSG00000042286.10	AIFM2	FALSE	FALSE	FALSE	1	2	0.1	1.547269	0.887374	1.996259	12.325569	19.221922000000003	37.31642600000001	0.1255332715268561	0.04616468634093926	0.05349544996618914
ENSG00000122882.6	ECD	FALSE	FALSE	FALSE	2	2	0.1	26.312537000000003	32.647966000000004	35.812213	26.312537000000003	32.647966000000004	35.812213	1	1	1
ENSG00000138279.11	ANXA7	FALSE	FALSE	FALSE	1	1	0.1	28.671877000000002	29.132747000000002	34.220621	28.671877000000002	29.132747000000002	34.220621	1	1	1
ENSG00000185009.8	AP3M1	FALSE	FALSE	FALSE	1	2	0.1	14.397681	16.87582	14.554205	28.802374	34.189065	30.881572000000002	0.49987827392283707	0.4936028522570009	0.47129093687329127
ENSG00000122359.13	ANXA11	FALSE	FALSE	FALSE	1	5	0.1	1.500688	1.4840140000000002	2.1169130000000003	17.142583	18.713835	18.166099	0.08754153326835286	0.0793003678829059	0.11653096242622042
ENSG00000062650.13	WAPAL	FALSE	FALSE	FALSE	1	3	0.1	10.992673	14.559047	16.763902	139.563637	198.251605	178.90854599999997	0.07876459252778	0.0734372213531386	0.09370095713594366
ENSG00000107796.8	ACTA2	FALSE	FALSE	FALSE	1	2	0.1	14.090494999999999	22.758489	21.605331000000003	50.020662	103.64854	89.06208600000001	0.2816934929809605	0.2195736572845117	0.24258730027949268
ENSG00000173145.7	NOC3L	FALSE	FALSE	FALSE	1	1	0.1	513.98136	627.8499410000001	847.833238	513.98136	627.8499410000001	847.833238	1	1	1
ENSG00000052749.9	RRP12	FALSE	FALSE	FALSE	3	4	0.1	18.823489	9.557217999999999	17.828066	46.471638	18.63574	26.149856	0.4050532714168586	0.5128434932017725	0.6817653603905123
ENSG00000075826.12	SEC31B	FALSE	FALSE	FALSE	1	2	0.1	57.583223000000004	46.249281	45.372304	57.683223000000005	47.566970000000005	45.472304	0.9982663936791465	0.9722982355193109	0.9978008591779295
