gene_id	gene_name	entrez_id	desc	tx_names	is_rbp	self_rbp	is_cancer_gene	uorf_tx_number	all_tx_number	max_uorf_kozak_score	max_main_kozak_score	diff_score	deltaC_smg6	deltaC_upf1	deltaX_smg6	deltaX_upf1	delta_KD	nmd_gene_control_tpm	nmd_gene_xrn1_tpm	nmd_gene_smg6_tpm	nmd_gene_upf1_tpm	nmd_uorf_tx_control_tpm	nmd_uorf_tx_xrn1_tpm	nmd_uorf_tx_smg6_tpm	nmd_uorf_tx_upf1_tpm	nmd_frac_control	nmd_frac_xrn1	nmd_frac_smg6	nmd_frac_upf1	kd_gene_control_tpm	kd_gene_knockdown_tpm	kd_uorf_tx_control_tpm	kd_uorf_tx_knockdown_tpm	kd_frac_control	kd_frac_knockdown
ENSG00000140829.7	DHX38	9785	DEAH-box helicase 38	ENST00000268482.3, ENST00000536867.1	TRUE	FALSE	FALSE	2	2	0.912003158494979	0.891835302628521	0.020167855866458084	0	0	0	0	NA	15.840671	12.650153	17.125395	19.622528	15.840671	12.650153	17.125395	19.622528	1	1	1	1	NA	NA	NA	NA	NA	NA
ENSG00000103035.6	PSMD7	5713	proteasome 26S subunit, non-ATPase 7	ENST00000219313.4, ENST00000540379.1	FALSE	FALSE	FALSE	1	2	0.917599465844876	0.926741603333401	-0.009142137488525104	0.0107418855798459	-0.010516132071306528	-0.01662411469437075	-0.03788213234552318	NA	109.240164	98.35034200000001	106.986816	163.807906	70.109532	65.81198	69.81259	103.408081	0.6417926285793566	0.6691586288535732	0.6525345141592025	0.6312764965080501	NA	NA	NA	NA	NA	NA
ENSG00000186187.7	ZNRF1	84937	zinc and ring finger 1	ENST00000320619.6, ENST00000567962.1	FALSE	FALSE	FALSE	2	2	0.940104979908461	0.967522234494072	-0.02741725458561106	0	0	0	0	NA	0.386265	0.9223359999999999	0.77329	0.872418	0.386265	0.9223359999999999	0.77329	0.872418	1	1	1	1	NA	NA	NA	NA	NA	NA
ENSG00000230989.2	HSBP1	3281	heat shock factor binding protein 1	ENST00000433866.2, ENST00000570259.1	FALSE	FALSE	FALSE	2	2	0.666184698160934	0.960201910951515	-0.294017212790581	0	0	0	0	NA	663.797224	448.387282	508.058802	520.524584	663.797224	448.387282	508.058802	520.524584	1	1	1	1	NA	NA	NA	NA	NA	NA
ENSG00000172530.15	BANP	54971	BTG3 associated nuclear protein	ENST00000355163.5, ENST00000355022.4, ENST00000538234.1, ENST00000393207.1	FALSE	FALSE	FALSE	4	4	0.674400743937665	0.858786028995302	-0.18438528505763696	0	0	0	0	NA	8.003852	9.573109	19.559343000000002	37.278127	8.003852	9.573109	19.559343000000002	37.278127	1	1	1	1	NA	NA	NA	NA	NA	NA
ENSG00000158545.11	ZC3H18	124245	zinc finger CCCH-type containing 18	ENST00000301011.5	TRUE	FALSE	FALSE	1	1	0.637206525412159	0.913994644518458	-0.27678811910629897	0	0	0	0	NA	13.531429	13.451626	18.317261	19.033468	13.531429	13.451626	18.317261	19.033468	1	1	1	1	NA	NA	NA	NA	NA	NA
ENSG00000176715.11	ACSF3	197322	acyl-CoA synthetase family member 3	ENST00000317447.4, ENST00000406948.3	FALSE	FALSE	FALSE	1	2	0.248707671736059	0.88092385202529	-0.632216180289231	-0.3690061963509139	-0.4066538050134595	-0.3690061963509139	-0.4066538050134595	NA	1.534457	1.057318	2.240835	3.0944700000000003	1.534457	1.057318	1.413953	1.836092	1	1	0.6309938036490861	0.5933461949865405	NA	NA	NA	NA	NA	NA
ENSG00000140995.12	DEF8	54849	differentially expressed in FDCP 8 homolog	ENST00000563594.1, ENST00000268676.7, ENST00000569453.1, ENST00000418391.2, ENST00000567874.1, ENST00000563795.1	FALSE	FALSE	FALSE	1	6	0.906266471836761	0.921041923707282	-0.014775451870520984	0	0.0025381727656598628	0	0.0025381727656598628	NA	30.140507	39.043001000000004	27.002688	39.032016	0	0	0	0.09907	0	0	0	0.0025381727656598628	NA	NA	NA	NA	NA	NA
ENSG00000205937.7	RNPS1	10921	RNA binding protein with serine rich domain 1	ENST00000397086.2, ENST00000320225.5, ENST00000566458.1, ENST00000565678.1, ENST00000568631.1, ENST00000301730.8	TRUE	FALSE	FALSE	2	6	0.875418186364735	0.939655069356789	-0.06423688299205399	-0.009516769998631186	-0.004106530697632067	0.012679371887685142	0.01808961118868426	NA	151.99455700000001	137.587941	125.06971800000001	126.450078	7.459047	3.6981290000000002	4.947466	5.686195	0.04907443494835147	0.02687829306203514	0.03955766494972028	0.0449679042507194	NA	NA	NA	NA	NA	NA
ENSG00000127564.12	PKMYT1	9088	protein kinase, membrane associated tyrosine/threonine 1	ENST00000262300.8	FALSE	FALSE	FALSE	1	1	0.312972152437158	0.897411862743733	-0.584439710306575	0	0	0	0	NA	2.212797	2.091991	2.198442	2.263794	2.212797	2.091991	2.198442	2.263794	1	1	1	1	NA	NA	NA	NA	NA	NA
ENSG00000140987.15	ZSCAN32	54925	zinc finger and SCAN domain containing 32	ENST00000304926.3, ENST00000396852.4, ENST00000396846.3	FALSE	FALSE	FALSE	3	3	0.862127263177508	0.918941775548141	-0.056814512370633063	0	0	0	0	NA	3.480506	5.020551	7.919376	8.28396	3.480506	5.020551	7.919376	8.28396	1	1	1	1	NA	NA	NA	NA	NA	NA
ENSG00000089486.12	CDIP1	29965	cell death inducing p53 target 1	ENST00000563332.2, ENST00000399599.3, ENST00000567695.1	FALSE	FALSE	FALSE	3	3	0.641937682345017	0.92073641192778	-0.27879872958276297	0	0	0	0	NA	4.092179	4.1597	5.496786999999999	4.7394300000000005	4.092179	4.1597	5.496786999999999	4.7394300000000005	1	1	1	1	NA	NA	NA	NA	NA	NA
ENSG00000153443.8	UBALD1	124402	UBA like domain containing 1	ENST00000590891.1, ENST00000283474.7	FALSE	FALSE	FALSE	1	2	0.871176558433293	0.952917842950957	-0.08174128451766405	0.06430423115754857	0.07505601457498512	-0.04820981308725292	-0.03745802966981637	NA	10.311005	17.088116	14.176829	17.363529	6.78846	13.172962	10.245234	12.73487	0.6583703528414543	0.7708843970862558	0.7226745839990029	0.7334263674164394	NA	NA	NA	NA	NA	NA
ENSG00000171490.8	RSL1D1	26156	ribosomal L1 domain containing 1	ENST00000571133.1, ENST00000542106.1	TRUE	FALSE	FALSE	1	2	0.937641191636604	0.937641191636604	0	0.10249282408092575	0.015738841278181037	0.11131331826061458	0.02455933545786987	NA	711.600608	704.753951	515.374067	678.047677	193.751299	185.670845	193.145794	195.287348	0.2722753421256211	0.26345484794593227	0.37476816620654685	0.28801418340380214	NA	NA	NA	NA	NA	NA
ENSG00000140694.12	PARN	5073	poly(A)-specific ribonuclease	ENST00000437198.2, ENST00000341484.7	TRUE	FALSE	FALSE	1	2	0.901354689397278	0.933215101417942	-0.03186041202066392	0.08996667767253036	0.01903354986728223	0.0767109079552547	0.005777780150006573	-0.25904042374452213	38.715997	29.773052	31.108764	48.362979	10.534053	8.495474	11.262989	14.079374	0.27208528299038764	0.2853410527076633	0.362051960662918	0.2911188328576699	69.011505	12.914776	31.173003	2.48825	0.4517073348856832	0.19266691114116108
ENSG00000185164.10	NOMO2	283820	NODAL modulator 2	ENST00000381474.3, ENST00000543392.1	FALSE	FALSE	FALSE	1	2	0.944245053369208	0.916691353053041	0.027553700316167107	0.012102853199104702	0.03183786542373152	-0.04792007210518367	-0.028185059880556848	NA	12.900615	13.954426999999999	17.771464	17.304105	0.274358	1.134355	0.593032	0.918933	0.021267048121349254	0.08128997342563762	0.033369901320453955	0.053104913545080776	NA	NA	NA	NA	NA	NA
ENSG00000134419.11	RPS15A	6210	ribosomal protein S15a	ENST00000322989.4, ENST00000563390.1, ENST00000565420.1	TRUE	FALSE	FALSE	1	3	0.649587710131676	0.963076252263919	-0.313488542132243	-0.004290486682398079	-0.0019841871275031037	0.013964009677949604	0.01627030923284458	NA	3333.617726	3625.406499	3288.79002	3405.17478	103.861094	46.771999	88.353947	99.333998	0.031155670066772376	0.012901173706424693	0.026865183384374297	0.029171482939269272	NA	NA	NA	NA	NA	NA
ENSG00000196678.9	ERI2	112479	ERI1 exoribonuclease family member 2	ENST00000389345.5, ENST00000563117.1	FALSE	FALSE	FALSE	2	2	0.913520426799812	0.886690778780081	0.02682964801973109	0	0	0	0	NA	15.420751	15.581078000000002	20.362419	22.855984	15.420751	15.581078000000002	20.362419	22.855984	1	1	1	1	NA	NA	NA	NA	NA	NA
ENSG00000168434.8	COG7	91949	component of oligomeric golgi complex 7	ENST00000307149.5	FALSE	FALSE	FALSE	1	1	0.71256037136414	0.958828205586904	-0.246267834222764	0	0	0	0	NA	2.736408	2.690727	3.645162	4.009708	2.736408	2.690727	3.645162	4.009708	1	1	1	1	NA	NA	NA	NA	NA	NA
ENSG00000169180.7	XPO6	23214	exportin 6	ENST00000304658.5	FALSE	FALSE	FALSE	1	1	0.962682036031148	0.978583911123478	-0.015901875092329987	0	0	0	0	NA	1.684328	2.188584	3.135672	4.14517	1.684328	2.188584	3.135672	4.14517	1	1	1	1	NA	NA	NA	NA	NA	NA
ENSG00000188603.12	CLN3	1201	CLN3 lysosomal/endosomal transmembrane protein, battenin	ENST00000535392.1, ENST00000360019.2, ENST00000569430.1, ENST00000354630.5	FALSE	FALSE	FALSE	4	4	0.830574035690638	0.921569758133072	-0.09099572244243392	0	0	0	0	NA	5.874641	0.815914	1.089954	12.592944000000001	5.874641	0.815914	1.089954	12.592944000000001	1	1	1	1	NA	NA	NA	NA	NA	NA
ENSG00000149929.11	HIRIP3	8479	HIRA interacting protein 3	ENST00000279392.3, ENST00000564026.1	FALSE	FALSE	FALSE	1	2	0.922861486091396	0.944917781761031	-0.022056295669635073	0	-0.7580417841590786	0	-0.7580417841590786	NA	6.738524	6.371791	7.354726	39.862858	6.738524	6.371791	7.354726	9.645146	1	1	1	0.2419582158409214	NA	NA	NA	NA	NA	NA
ENSG00000179918.15	SEPHS2	22928	selenophosphate synthetase 2	ENST00000478753.2, ENST00000542752.1	FALSE	FALSE	FALSE	2	2	0.835163931947027	0.978521646435849	-0.14335771448882206	0	0	0	0	NA	46.075132	35.172337	37.713693	38.191135	46.075132	35.172337	37.713693	38.191135	1	1	1	1	NA	NA	NA	NA	NA	NA
ENSG00000196118.7	C16orf93	NA	NA	ENST00000543610.1	FALSE	FALSE	FALSE	1	1	0.674842336566978	0.935900652640922	-0.26105831607394403	0	0	0	0	NA	0.929355	1.807841	1.206585	1.555289	0.929355	1.807841	1.206585	1.555289	1	1	1	1	NA	NA	NA	NA	NA	NA
ENSG00000167394.8	ZNF668	79759	zinc finger protein 668	ENST00000535577.1, ENST00000538906.1, ENST00000394983.2, ENST00000300849.4	FALSE	FALSE	FALSE	1	4	0.23999920434228	0.950422703169836	-0.710423498827556	-0.2669821152799808	-0.16728669481349334	-0.13151961343446755	-0.031824192967980114	NA	0.641747	1.122439	1.00125	1.5104899999999999	0.480965	0.689177	0.483083	0.87937	0.7494620154048247	0.6139995135593115	0.48247990012484393	0.5821753205913314	NA	NA	NA	NA	NA	NA
ENSG00000135736.5	CCDC102A	92922	coiled-coil domain containing 102A	ENST00000258214.2	FALSE	FALSE	FALSE	1	1	0.921639028310296	0.958871732566738	-0.037232704256441984	0	0	0	0	NA	0.521257	0.362799	0.416768	0.147057	0.521257	0.362799	0.416768	0.147057	1	1	1	1	NA	NA	NA	NA	NA	NA
ENSG00000070761.3	C16orf80	NA	NA	ENST00000262498.3	FALSE	FALSE	FALSE	1	1	0.687060627449982	0.933879767728363	-0.24681914027838103	0	0	0	0	NA	63.751185	76.724795	90.902255	90.207223	63.751185	76.724795	90.902255	90.207223	1	1	1	1	NA	NA	NA	NA	NA	NA
ENSG00000103042.4	SLC38A7	55238	solute carrier family 38 member 7	ENST00000570101.1, ENST00000219320.4	FALSE	FALSE	FALSE	2	2	0.833560416170569	0.979239986174108	-0.14567957000353904	0	0	0	0	NA	0.453023	0.24819	0.9892190000000001	1.192502	0.453023	0.24819	0.9892190000000001	1.192502	1	1	1	1	NA	NA	NA	NA	NA	NA
ENSG00000140830.4	TXNL4B	54957	thioredoxin like 4B	ENST00000268483.3, ENST00000423037.1, ENST00000426362.2	FALSE	FALSE	FALSE	1	3	0.873886305237867	0.909162544313746	-0.03527623907587896	-0.006696493156688743	0.05681349065716168	0.04616493647327302	0.10967492028712345	NA	12.070966	13.255727	25.255283	34.112893	7.692363	7.746649	15.9251	23.676909	0.6372615911601441	0.5844001615301824	0.6305650980034554	0.6940750818173058	NA	NA	NA	NA	NA	NA
ENSG00000103121.4	CMC2	56942	C-X9-C motif containing 2	ENST00000219400.3, ENST00000564249.1, ENST00000565914.1	FALSE	FALSE	FALSE	1	3	0.627039799826022	0.904588984213229	-0.277549184387207	-0.03767950630373085	-0.015829513965880837	0.007717833044979638	0.02956782538282965	NA	36.894246	36.87073	37.878681	34.63747	26.2288	24.538249	25.501403	24.076122	0.7109184451147206	0.6655211057660101	0.6732389388109897	0.6950889311488397	NA	NA	NA	NA	NA	NA
ENSG00000140943.12	MBTPS1	8720	membrane bound transcription factor peptidase, site 1	ENST00000343411.3	FALSE	FALSE	FALSE	1	1	0.897171521512746	0.939022115805157	-0.041850594292411	0	0	0	0	NA	6.323597	4.655591	8.714659	8.676168	6.323597	4.655591	8.714659	8.676168	1	1	1	1	NA	NA	NA	NA	NA	NA
ENSG00000177946.4	CENPBD1	92806	CENPB DNA-binding domain containing 1	ENST00000314994.3	FALSE	FALSE	FALSE	1	1	0.601277445677557	0.91070977888129	-0.309432333203733	0	0	0	0	NA	5.111401	4.207329	5.767661	4.843505	5.111401	4.207329	5.767661	4.843505	1	1	1	1	NA	NA	NA	NA	NA	NA
ENSG00000108523.11	RNF167	26001	ring finger protein 167	ENST00000571816.1, ENST00000262482.6, ENST00000575111.1	FALSE	FALSE	FALSE	3	3	0.832971086879834	0.926265808504343	-0.09329472162450902	0	0	0	0	NA	6.106645	6.5710370000000005	8.921886	10.197345	6.106645	6.5710370000000005	8.921886	10.197345	1	1	1	1	NA	NA	NA	NA	NA	NA
ENSG00000129195.11	FAM64A	NA	NA	ENST00000572447.1	FALSE	FALSE	FALSE	1	1	0.647092344517785	0.907895563208806	-0.2608032186910211	0	0	0	0	NA	6.437305	4.07976	6.347924	5.155066	6.437305	4.07976	6.347924	5.155066	1	1	1	1	NA	NA	NA	NA	NA	NA
ENSG00000174327.6	SLC16A13	201232	solute carrier family 16 member 13	ENST00000308027.6	FALSE	FALSE	FALSE	1	1	0.688055991813863	0.895921500885842	-0.20786550907197898	0	0	NaN	NaN	NA	0.62579	0	0.31071	0.488945	0.62579	0	0.31071	0.488945	1	NaN	1	1	NA	NA	NA	NA	NA	NA
ENSG00000170291.10	ELP5	23587	elongator acetyltransferase complex subunit 5	ENST00000354429.2, ENST00000574255.1, ENST00000356683.2, ENST00000396628.2, ENST00000573657.1	FALSE	FALSE	FALSE	2	5	0.895202386444408	0.904895558863202	-0.009693172418794083	0.08727480758165884	0.017159664205081138	0.06122840823971176	-0.008886735136865942	NA	305.50993800000003	262.810841	197.189536	226.094377	85.68466500000001	80.55436399999999	72.514326	67.29113000000001	0.28046441160287233	0.3065108109448194	0.3677392191845312	0.29762407580795347	NA	NA	NA	NA	NA	NA
ENSG00000181222.10	POLR2A	5430	RNA polymerase II subunit A	ENST00000322644.6	TRUE	FALSE	FALSE	1	1	0.683404330557952	0.935778988734159	-0.25237465817620697	0	0	0	0	NA	1.530773	1.29846	1.301971	1.332389	1.530773	1.29846	1.301971	1.332389	1	1	1	1	NA	NA	NA	NA	NA	NA
ENSG00000161956.8	SENP3	26168	SUMO specific peptidase 3	ENST00000321337.7, ENST00000429205.2	FALSE	FALSE	FALSE	1	2	0.695548876203781	0.921760787910331	-0.22621191170654997	0.010138449471758515	0.011294454364385698	-0.01334774213927481	-0.012191737246647627	NA	9.38869	7.671151	9.398752	9.794367999999999	3.965819	3.42049	4.065358	4.247801	0.4224038710405818	0.4458900626516151	0.4325423205123403	0.4336983254049675	NA	NA	NA	NA	NA	NA
ENSG00000141499.12	WRAP53	55135	WD repeat containing antisense to TP53	ENST00000316024.5, ENST00000396463.2	TRUE	FALSE	FALSE	1	2	0.679643754642893	0.883294861133371	-0.20365110649047802	0.018630768988407202	0.018775698306539038	0.022467676843893565	0.0226126061620254	NA	4.741962999999999	4.781461	7.00244	9.505047000000001	0.133385	0.11615	0.32743	0.445828	0.028128646301120448	0.024291738445634085	0.04675941528952765	0.046904344607659486	NA	NA	NA	NA	NA	NA
ENSG00000170037.9	CNTROB	116840	centrobin, centriole duplication and spindle assembly protein	ENST00000380262.3, ENST00000380255.3	FALSE	FALSE	FALSE	2	2	0.908170834158582	0.878975784776755	0.029195049381827043	0	0	0	0	NA	0.963707	1.279289	2.548359	2.889226	0.963707	1.279289	2.548359	2.889226	1	1	1	1	NA	NA	NA	NA	NA	NA
ENSG00000178921.9	PFAS	5198	phosphoribosylformylglycinamidine synthase	ENST00000545834.1, ENST00000314666.6	FALSE	FALSE	FALSE	1	2	0.912221093787216	0.914434270881554	-0.0022131770943379925	-0.05212777871309543	-0.05127612728806166	-0.04970509673824541	-0.048853445313211646	NA	15.934721	10.232816	20.519191	18.078664	3.258149	2.067498	3.125909	2.769514	0.20446853132853723	0.20204584935368722	0.1523407526154418	0.15319240404047557	NA	NA	NA	NA	NA	NA
ENSG00000166579.11	NDEL1	81565	nudE neurodevelopment protein 1 like 1	ENST00000334527.7, ENST00000402554.3	FALSE	FALSE	FALSE	2	2	0.943835126670681	0.924057113722665	0.019778012948016066	0	0	0	0	NA	22.452677	28.910105	25.159347	32.858774000000004	22.452677	28.910105	25.159347	32.858774000000004	1	1	1	1	NA	NA	NA	NA	NA	NA
ENSG00000006695.6	COX10	1352	cytochrome c oxidase assembly factor heme A:farnesyltransferase COX10	ENST00000261643.3, ENST00000536205.1, ENST00000537334.1	FALSE	FALSE	FALSE	1	3	0.867141464793169	0.937156850478492	-0.07001538568532295	-0.07745111424096959	-0.0024394203948031046	-0.09243965412312985	-0.01742796027696336	NA	23.113675	38.466917	53.400808	40.335737	7.04394	12.299435	12.138054	12.194003	0.3047520569532971	0.31974059683545736	0.2273009427123275	0.302312636558494	NA	NA	NA	NA	NA	NA
ENSG00000141127.10	PRPSAP2	5636	phosphoribosyl pyrophosphate synthetase associated protein 2	ENST00000268835.2, ENST00000536323.1	FALSE	FALSE	FALSE	1	2	0.716761257238198	0.953596807816127	-0.23683555057792904	0.0026264435333746006	-0.0750490273103348	-0.014164427470927499	-0.0918398983146369	NA	39.742273999999995	37.090987	50.185445	57.600413	24.31742	23.317946	30.839175	30.921566	0.6118779212281613	0.6286687922324634	0.6145043647615359	0.5368288939178265	NA	NA	NA	NA	NA	NA
ENSG00000128487.12	SPECC1	92521	sperm antigen with calponin homology and coiled-coil domains 1	ENST00000261503.5, ENST00000395530.2, ENST00000536879.1	FALSE	FALSE	TRUE	1	3	0.951643541406902	0.951643541406902	0	0.04356320219429399	-0.004707794675428034	0.06905000310363096	0.020779006233908937	NA	38.1511	46.707854	38.633455	36.569241	36.012097	42.898669	38.150405	34.346767	0.943933385931205	0.918446585021868	0.987496588125499	0.939225591255777	NA	NA	NA	NA	NA	NA
ENSG00000034152.14	MAP2K3	5606	mitogen-activated protein kinase kinase 3	ENST00000342679.4, ENST00000316920.6	FALSE	FALSE	FALSE	1	2	0.617236222528874	0.946045114699106	-0.328808892170232	-0.21593179300830168	-0.33673379683070437	-0.21593179300830168	-0.33673379683070437	NA	3.456179	5.844427	9.301803	10.101172	3.456179	5.844427	7.293248	6.699766	1	1	0.7840682069916983	0.6632662031692956	NA	NA	NA	NA	NA	NA
ENSG00000256618.1	MTRNR2L1	100462977	MT-RNR2 like 1	ENST00000540040.1	FALSE	FALSE	FALSE	1	1	0.231135259463362	0.877794283326648	-0.646659023863286	0	0	0	0	NA	16.197202	19.946531	14.534339	11.253069	16.197202	19.946531	14.534339	11.253069	1	1	1	1	NA	NA	NA	NA	NA	NA
ENSG00000109046.10	WSB1	26118	WD repeat and SOCS box containing 1	ENST00000262394.2, ENST00000348811.2	FALSE	FALSE	FALSE	2	2	0.674689357250869	0.900377484297304	-0.22568812704643504	0	0	0	0	NA	6.219166	3.161706	7.9800629999999995	6.343087	6.219166	3.161706	7.9800629999999995	6.343087	1	1	1	1	NA	NA	NA	NA	NA	NA
ENSG00000160551.5	TAOK1	57551	TAO kinase 1	ENST00000261716.3, ENST00000536202.1	FALSE	FALSE	FALSE	2	2	0.872009794506133	0.913724937610165	-0.041715143104032015	0	0	0	0	NA	5.451046	2.9621259999999996	5.614153	7.2570760000000005	5.451046	2.9621259999999996	5.614153	7.2570760000000005	1	1	1	1	NA	NA	NA	NA	NA	NA
ENSG00000176208.4	ATAD5	79915	ATPase family AAA domain containing 5	ENST00000321990.4	FALSE	FALSE	FALSE	1	1	0.732647775056509	0.913267682642798	-0.18061990758628899	0	0	0	0	NA	6.467277	4.303184	10.487937	13.369902	6.467277	4.303184	10.487937	13.369902	1	1	1	1	NA	NA	NA	NA	NA	NA
ENSG00000010244.12	ZNF207	7756	zinc finger protein 207	ENST00000394670.4, ENST00000394673.2	TRUE	FALSE	FALSE	2	2	0.597287186220849	0.883022396683339	-0.28573521046249006	0	0	0	0	NA	471.896843	358.691766	530.113518	508.564216	471.896843	358.691766	530.113518	508.564216	1	1	1	1	NA	NA	NA	NA	NA	NA
ENSG00000005156.7	LIG3	3980	DNA ligase 3	ENST00000378526.4, ENST00000262327.5	FALSE	FALSE	FALSE	2	2	0.864770249239455	0.831884032760928	0.032886216478526964	0	0	0	0	NA	30.680509	29.107402	26.457714000000003	27.335572	30.680509	29.107402	26.457714000000003	27.335572	1	1	1	1	NA	NA	NA	NA	NA	NA
ENSG00000006125.12	AP2B1	163	adaptor related protein complex 2 subunit beta 1	ENST00000262325.7, ENST00000538556.1, ENST00000312678.8, ENST00000589344.1, ENST00000537622.2	FALSE	FALSE	FALSE	1	5	0.896954735763798	0.896954735763798	0	-0.016159670481130317	-0.09211298616511998	0.11571539332886893	0.03976207764487927	NA	96.716516	77.259193	82.951831	103.896329	87.098281	59.387383	73.361988	83.993877	0.9005523007052901	0.7686772368952909	0.8843926302241598	0.8084393145401702	NA	NA	NA	NA	NA	NA
ENSG00000141150.3	RASL10B	91608	RAS like family 10 member B	ENST00000268864.3	FALSE	FALSE	FALSE	1	1	0.951431447251232	0.956817184304231	-0.005385737052999051	0	0	0	0	NA	7.256434	6.870582	8.129217	5.496374	7.256434	6.870582	8.129217	5.496374	1	1	1	1	NA	NA	NA	NA	NA	NA
ENSG00000108264.12	TADA2A	6871	transcriptional adaptor 2A	ENST00000394395.2, ENST00000586023.1, ENST00000225396.6, ENST00000417170.1	FALSE	FALSE	FALSE	4	4	0.79242442937121	0.891522311611162	-0.09909788223995197	0	0	0	0	NA	22.4304	37.669809	85.43066900000001	104.208462	22.4304	37.669809	85.43066900000001	104.208462	1	1	1	1	NA	NA	NA	NA	NA	NA
ENSG00000161326.8	DUSP14	11072	dual specificity phosphatase 14	ENST00000394389.4, ENST00000394386.1, ENST00000487847.1	TRUE	FALSE	FALSE	3	3	0.919635825220807	0.879825038916187	0.03981078630461998	0	0	0	0	NA	14.293167	15.456294	18.973951	19.143123000000003	14.293167	15.456294	18.973951	19.143123000000003	1	1	1	1	NA	NA	NA	NA	NA	NA
ENSG00000131748.11	STARD3	10948	StAR related lipid transfer domain containing 3	ENST00000336308.5, ENST00000394250.4	FALSE	FALSE	FALSE	2	2	0.658879906029259	0.928278452748448	-0.26939854671918895	0	0	0	0	NA	2.752981	3.77991	5.5357140000000005	5.555396	2.752981	3.77991	5.5357140000000005	5.555396	1	1	1	1	NA	NA	NA	NA	NA	NA
ENSG00000108344.10	PSMD3	5709	proteasome 26S subunit, non-ATPase 3	ENST00000264639.4, ENST00000541736.1	FALSE	FALSE	FALSE	2	2	0.685975723994765	0.930990927774924	-0.24501520378015895	0	0	0	0	NA	104.150384	84.077672	79.84006099999999	114.39841999999999	104.150384	84.077672	79.84006099999999	114.39841999999999	1	1	1	1	NA	NA	NA	NA	NA	NA
ENSG00000094804.5	CDC6	990	cell division cycle 6	ENST00000209728.4	FALSE	FALSE	FALSE	1	1	0.683911232755372	0.902350406795423	-0.21843917404005098	0	0	0	0	NA	29.973351	25.286863	32.704228	39.602885	29.973351	25.286863	32.704228	39.602885	1	1	1	1	NA	NA	NA	NA	NA	NA
ENSG00000131759.13	RARA	5914	retinoic acid receptor alpha	ENST00000254066.5, ENST00000394089.2, ENST00000394081.3	TRUE	FALSE	TRUE	1	3	0.900772346120888	0.924404753203253	-0.023632407082365026	-0.4926019374213366	-0.5459740091900604	-0.4370872387132639	-0.4904593104819877	NA	4.7664539999999995	3.449279	5.19725	5.222444	2.60236	1.691731	0.277388	0	0.5459740091900604	0.4904593104819877	0.05337207176872384	0	NA	NA	NA	NA	NA	NA
ENSG00000167920.4	TMEM99	147184	transmembrane protein 99 (putative)	ENST00000301665.3	FALSE	FALSE	FALSE	1	1	0.968455572750626	0.905276626370712	0.06317894637991395	0	0	0	0	NA	7.649115	8.364305	10.411191	11.370736	7.649115	8.364305	10.411191	11.370736	1	1	1	1	NA	NA	NA	NA	NA	NA
ENSG00000168256.13	NKIRAS2	28511	NFKB inhibitor interacting Ras like 2	ENST00000307641.5, ENST00000393885.4, ENST00000393884.2, ENST00000393880.1, ENST00000393881.3	FALSE	FALSE	FALSE	2	5	0.706365540421084	0.930175417461604	-0.22380987704052002	-0.030420753559840967	-0.01660828125659859	-0.015259373341641763	-0.0014469010383993848	NA	62.328198	48.418794000000005	70.828936	111.94960400000001	2.4077830000000002	1.136357	0.581503	2.465403	0.038630717352040246	0.023469337133841042	0.008209963792199279	0.022022436095441657	NA	NA	NA	NA	NA	NA
ENSG00000068120.10	COASY	80347	Coenzyme A synthase	ENST00000420359.1, ENST00000449624.1, ENST00000421097.2, ENST00000590958.1, ENST00000393818.2	FALSE	FALSE	FALSE	5	5	0.902314781913588	0.975860477354612	-0.07354569544102396	0	0	0	0	NA	33.775515999999996	36.842921	33.336219	36.636221	33.775515999999996	36.842921	33.336219	36.636221	1	1	1	1	NA	NA	NA	NA	NA	NA
ENSG00000161692.13	DBF4B	80174	DBF4 zinc finger B	ENST00000393547.2, ENST00000398338.3, ENST00000315005.3	FALSE	FALSE	FALSE	3	3	0.831737108598357	0.815499546047949	0.01623756255040798	0	0	0	0	NA	35.746346	67.577477	53.012455	133.92678999999998	35.746346	67.577477	53.012455	133.92678999999998	1	1	1	1	NA	NA	NA	NA	NA	NA
ENSG00000186834.2	HEXIM1	10614	HEXIM P-TEFb complex subunit 1	ENST00000332499.2	TRUE	FALSE	FALSE	1	1	0.92488904101327	0.940235074580536	-0.015346033567266049	0	0	0	0	NA	9.024956	6.431863	9.356907	10.404347	9.024956	6.431863	9.356907	10.404347	1	1	1	1	NA	NA	NA	NA	NA	NA
ENSG00000120088.10	CRHR1	1394	corticotropin releasing hormone receptor 1	ENST00000293493.7, ENST00000339069.5	FALSE	FALSE	FALSE	2	2	0.685433473420993	0.931075612475269	-0.245642139054276	0	0	0	0	NA	9.930743	10.707005	11.88578	12.703442	9.930743	10.707005	11.88578	12.703442	1	1	1	1	NA	NA	NA	NA	NA	NA
ENSG00000108424.5	KPNB1	3837	karyopherin subunit beta 1	ENST00000290158.4, ENST00000537679.1	TRUE	FALSE	FALSE	1	2	0.875520546829417	0.971141923674157	-0.09562137684473992	0.011832076156897478	0.0022610083459012817	0.016431196185106127	0.006860128374109931	NA	299.99733699999996	312.499743	283.001658	415.532195	14.962591	14.148934	17.463416	21.6645	0.0498757460637059	0.04527662603549725	0.06170782222060338	0.05213675440960718	NA	NA	NA	NA	NA	NA
